,solarSystemID,solarSystemName
1086,30001087,F-WZYG
1087,30001088,S-R9J2
1088,30001089,XU-BF8
1089,30001090,RIU-GC
1090,30001091,Z0H2-4
1091,30001092,63-7Q6
1092,30001093,XCZ5-Y
1093,30001094,NRD-5Q
1094,30001095,W5-205
1095,30001096,T-4H0B
1096,30001097,Z-EKCY
1097,30001098,SH-YZY
1098,30001099,O7-RFZ
1099,30001100,CLW-SI
1100,30001101,5-A0PX
1101,30001102,R-RMDH
1102,30001103,2XI8-Y
1103,30001104,5B-YDD
1104,30001105,W-XY4J
1105,30001106,PWPY-4
1106,30001107,QZ1-OH
1107,30001108,Y-XZA7
1108,30001109,1-EVAX
1109,30001110,I8-AJY
1110,30001111,6-WMKE
1111,30001112,J-Z8C2
1112,30001113,XTVZ-E
1113,30001114,APES-G
1114,30001115,B2J-5N
1115,30001116,2Z-HPQ
1116,30001117,NBW-GD
1117,30001118,YM-SRU
1118,30001119,LO5-LN
1119,30001120,06-70G
1120,30001121,UYG-YX
1121,30001122,GL6S-2
1122,30001123,RUF3-O
1123,30001124,C-NMG9
1124,30001125,P3X-TN
1125,30001126,N6NK-J
1126,30001127,TP-APY
1127,30001128,9NI-FW
1128,30001129,H-EBQG
1129,30001130,DOA-YU
1130,30001131,ZOPZ-6
1131,30001132,863P-X
1132,30001133,ZO-YJZ
1133,30001134,6A-FUY
1134,30001135,HG-YEQ
1135,30001136,2FL-5W
1136,30001137,QSCO-D
1137,30001138,RXTY-4
1138,30001139,RSE-PT
1139,30001140,WVJU-4
1140,30001141,7T-0QS
1141,30001142,RWML-A
1142,30001143,V-JCJS
1143,30001144,8C-VE3
1144,30001145,S5W-1Z
1145,30001146,IL-OL1
1146,30001147,POQP-K
1147,30001148,FO9-FZ
1148,30001149,4QY-NT
1149,30001150,0-N1BJ
1150,30001151,T-8GWA
1151,30001152,UW-6MW
1152,30001153,F9E-KX
1153,30001154,9KOE-A
1154,30001155,U-QVWD
1155,30001156,B-3QPD
1156,30001157,36N-HZ
1157,30001158,SV5-8N
1158,30001159,HY-RWO
1159,30001160,WD-VTV
1160,30001161,HED-GP
1161,30001162,V-3YG7
1162,30001163,QSM-LM
1163,30001164,KDF-GY
1164,30001165,QBQ-RF
1165,30001166,9-8GBA
1166,30001167,6-K738
1167,30001168,ZXIC-7
1168,30001169,2J-WJY
1169,30001170,1P-WGB
1170,30001171,F4R2-Q
1171,30001172,K0CN-3
1172,30001173,WLAR-J
1173,30001174,L7XS-5
1174,30001175,VA6-DR
1175,30001176,S-U2VD
1176,30001177,GE-94X
1177,30001178,GMLH-K
1178,30001179,W9-DID
1179,30001180,KW-I6T
1180,30001181,EX-0LQ
1181,30001182,MB-NKE
1182,30001183,G-7WUF
1183,30001184,6-MM99
1184,30001185,JBY6-F
1185,30001186,FZ-6A5
1186,30001187,RNF-YH
1187,30001188,I-8D0G
1188,30001189,R-K4QY
1189,30001190,JWZ2-V
1190,30001191,OGL8-Q
1191,30001192,GJ0-OJ
1192,30001193,A-803L
1193,30001194,WQH-4K
1194,30001195,J-ODE7
1195,30001196,Q-S7ZD
1196,30001197,6X7-JO
1197,30001198,GE-8JV
1198,30001199,3-OKDA
1199,30001200,3GD6-8
1200,30001201,4M-HGL
1201,30001202,MY-W1V
1202,30001203,AX-DOT
1203,30001204,YHN-3K
1204,30001205,CB4-Q2
1205,30001206,CBL-XP
1206,30001207,WJ-9YO
1207,30001208,UQ-PWD
1208,30001209,N-8BZ6
1209,30001210,A-VILQ
1210,30001211,X3FQ-W
1211,30001212,3-SFWG
1212,30001213,MUXX-4
1213,30001214,E1-4YH
1214,30001215,B-XJX4
1215,30001216,AOK-WQ
1216,30001217,E3-SDZ
1217,30001218,7LHB-Z
1218,30001219,8B-2YA
1219,30001220,SNFV-I
1220,30001221,HP-64T
1221,30001222,V2-VC2
1222,30001223,L-B55M
1223,30001224,CX65-5
1224,30001225,JA-O6J
1225,30001226,ZQ-Z3Y
1226,30001227,G-AOTH
1227,30001228,TA3T-3
1228,30001229,E-YJ8G
1229,30001230,J6QB-P
1230,30001231,KA6D-K
1231,30001232,7MD-S1
1232,30001233,ERVK-P
1233,30001234,UL-7I8
1234,30001235,BR-N97
1235,30001236,IS-R7P
1236,30001237,S25C-K
1237,30001238,K717-8
1238,30001239,NH-1X6
1239,30001240,KH0Z-0
1240,30001241,5-N2EY
1241,30001242,KB-U56
1242,30001243,JGW-OT
1243,30001244,UCG4-B
1244,30001245,BUZ-DB
1245,30001246,QETZ-W
1246,30001247,WFC-MY
1247,30001248,Q-U96U
1248,30001249,X4-WL0
1249,30001250,W-MPTH
1250,30001251,4NBN-9
1251,30001252,EX6-AO
1252,30001253,CZK-ZQ
1253,30001254,CNC-4V
1254,30001255,Y-PNRL
1255,30001256,FAT-6P
1256,30001257,6BPS-T
1257,30001258,25S-6P
1258,30001259,RR-D05
1259,30001260,4-07MU
1260,30001261,Y-W1Q3
1261,30001262,Y6-HPG
1262,30001263,Z-GY5S
1263,30001264,KK-L97
1264,30001265,R-KZK7
1265,30001266,9-R6GU
1266,30001267,N-Q5PW
1267,30001268,P-FSQE
1268,30001269,H-PA29
1269,30001270,1-Y6KI
1270,30001271,YP-J33
1271,30001272,D-8SI1
1272,30001273,9-266Q
1273,30001274,K3JR-J
1274,30001275,CSOA-B
1275,30001276,6W-HRH
1276,30001277,N5Y-4N
1277,30001278,MQFX-Q
1278,30001279,9-8BL8
1279,30001280,N6G-H3
1280,30001281,3A1P-N
1281,30001282,OZ-VAE
1282,30001283,A-AFGR
1283,30001284,92K-H2
1284,30001285,AA-YRK
1285,30001286,BV-1JG
1286,30001287,0-BFTQ
1287,30001288,SS-GED
1288,30001289,AJCJ-1
1289,30001290,6NJ8-V
1290,30001291,Y-4CFK
1291,30001292,HBD-CC
1292,30001293,P-GKF5
1293,30001294,E-7U8U
1294,30001295,0-XIDJ
1295,30001296,SBL5-R
1296,30001297,O-TVTD
1297,30001298,8CIX-S
1298,30001299,D-SKWC
1299,30001300,4RX-EE
1300,30001301,V3X-L8
1301,30001302,N0C-UN
1302,30001303,VG-6CH
1303,30001304,Z0-TJW
1304,30001305,QHJ-FW
1305,30001306,9IPC-E
1306,30001307,EIV-1W
1307,30001308,S-1ZXZ
1308,30001309,N-5476
1309,30001310,PZOZ-K
1310,30001311,W3KK-R
1311,30001312,92D-OI
1312,30001313,EK2-ET
1313,30001314,SE-SHZ
1314,30001315,JURU-T
1315,30001316,MC6-5J
1316,30001317,65V-RH
1317,30001318,4-7IL9
1318,30001319,2PLH-3
1319,30001320,RQ9-OZ
1320,30001321,B-CZXG
1321,30001322,0-O2UT
1322,30001323,Q61Y-F
1323,30001324,PF-QHK
1324,30001325,XW-6TC
1325,30001326,Q-7SUI
1326,30001327,VVD-O6
1327,30001328,6ZJ-SC
1328,30001329,P-VYVL
1329,30001330,HD-JVQ
1330,30001331,H-AJ27
1331,30001332,M2-2V1
1332,30001333,2TH-3F
1333,30001334,E1F-E5
1334,30001335,4S-PVC
1335,30001336,WLF-D3
1336,30001337,LHJ-2G
1337,30001338,SHJO-J
1338,30001339,6UQ-4U
1339,30001340,430-BE
1340,30001341,OJ-CT4
1341,30001342,AZ-UWB
1342,30001343,H-S5BM
1343,30001344,FHB-QA
1344,30001345,Z3U-GI
1345,30001346,B3QP-K
1346,30001347,GVZ-1W
1347,30001348,G9D-XW
1348,30001349,42XJ-N
1349,30001350,L-IE41
1350,30001351,VG-QW1
1351,30001352,2IBE-N
1352,30001353,YJ3-UT
1353,30001354,ZD4-G9
1354,30001355,C2-DDA
1355,30001356,Dantumi
1356,30001357,Antiainen
1357,30001358,Ossa
1358,30001359,Semiki
1359,30001360,Kiskoken
1360,30001361,Aurohunen
1361,30001362,Veisto
1362,30001363,Sobaseki
1363,30001364,Funtanainen
1364,30001365,Isikemi
1365,30001366,Uosusuokko
1366,30001367,Hageken
1367,30001368,Uemisaisen
1368,30001369,Sotrentaira
1369,30001370,Ouranienen
1370,30001371,Erenta
1371,30001372,Kino
1372,30001373,Raussinen
1373,30001374,Iidoken
1374,30001375,Tsuguwa
1375,30001376,Nourvukaiken
1376,30001377,Sarekuwa
1377,30001378,Ekura
1378,30001379,Tunttaras
1379,30001380,Vellaine
1380,30001381,Arvasaras
1381,30001382,Akonoinen
1382,30001383,Vaajaita
1383,30001384,Autaris
1384,30001385,Jan
1385,30001386,Saatuban
1386,30001387,Isikano
1387,30001388,Mara
1388,30001389,Isanamo
1389,30001390,Pakkonen
1390,30001391,Piekura
1391,30001392,Amsen
1392,30001393,Malkalen
1393,30001394,Korama
1394,30001395,Ylandoki
1395,30001396,Aakari
1396,30001397,Isseras
1397,30001398,Aunenen
1398,30001399,Elonaya
1399,30001400,Litiura
1400,30001401,Nonni
1401,30001402,Passari
1402,30001403,Piak
1403,30001404,Airkio
1404,30001405,Kakakela
1405,30001406,Kamokor
1406,30001407,Todaki
1407,30001408,Ruvas
1408,30001409,Umokka
1409,30001410,Kirras
1410,30001411,Autama
1411,30001412,Tsukuras
1412,30001413,Nani
1413,30001414,Ajanen
1414,30001415,Kuoka
1415,30001416,Liukikka
1416,30001417,Rauntaka
1417,30001418,Aikantoh
1418,30001419,Atai
1419,30001420,Daras
1420,30001421,Otalieto
1421,30001422,Iitanmadan
1422,30001423,Jotenen
1423,30001424,Haajinen
1424,30001425,Oipo
1425,30001426,Isinokka
1426,30001427,Yoma
1427,30001428,Ibura
1428,30001429,Torrinos
1429,30001430,Endatoh
1430,30001431,Aivoli
1431,30001432,Uesuro
1432,30001433,Oishami
1433,30001434,Elanoda
1434,30001435,Ohbochi
1435,30001436,Isie
1436,30001437,Tamo
1437,30001438,Nannaras
1438,30001439,Anin
1439,30001440,Karjataimon
1440,30001441,Tartoken
1441,30001442,Saranen
1442,30001443,Vuorrassi
1443,30001444,Oimmo
1444,30001445,Nalvula
1445,30001446,Otsasai
1446,30001447,Taisy
1447,30001448,Hakonen
1448,30001449,PZP1-D
1449,30001450,R1KE-A
1450,30001451,JGDF-B
1451,30001452,1SR-HT
1452,30001453,SQ-2XA
1453,30001454,Z-FYJR
1454,30001455,ZA6-9N
1455,30001456,J1-6CJ
1456,30001457,7H-Z5R
1457,30001458,0RZ5-2
1458,30001459,A9-NB6
1459,30001460,LG1-TA
1460,30001461,TNK-BQ
1461,30001462,E2AX-5
1462,30001463,HPE-KP
1463,30001464,THS-MN
1464,30001465,UBES-K
1465,30001466,I-R8B0
1466,30001467,QIW-TQ
1467,30001468,WLL-QX
1468,30001469,BJC4-8
1469,30001470,PQA-9K
1470,30001471,S5-U0R
1471,30001472,CW-R71
1472,30001473,QO-3LC
1473,30001474,3E-ER7
1474,30001475,REZ-YZ
1475,30001476,OU-AIT
1476,30001477,VYX2-I
1477,30001478,5-P3CQ
1478,30001479,M-FDTD
1479,30001480,54-VNO
1480,30001481,IAMZ-5
1481,30001482,HD3-JK
1482,30001483,PBXG-A
1483,30001484,9-ERCP
1484,30001485,KN7M-N
1485,30001486,Z-D1DW
1486,30001487,FO-3PJ
1487,30001488,6-QXE6
1488,30001489,N-FKXV
1489,30001490,X7-8IG
1490,30001491,R-G1SF
1491,30001492,6-NCE7
1492,30001493,WDJQ-G
1493,30001494,JS3-RS
1494,30001495,JX-T1W
1495,30001496,CZ-CED
1496,30001497,BKK4-H
1497,30001498,Y-4V7U
1498,30001499,L-TPN0
1499,30001500,3-XORH
1500,30001501,G1VU-H
1501,30001502,W6H6-K
1502,30001503,6-23NU
1503,30001504,DVAR-P
1504,30001505,J-JS0D
1505,30001506,VR3-PS
1506,30001507,LH-J8H
1507,30001508,I9D-0D
1508,30001509,HGB-C6
1509,30001510,2L5-FI
1510,30001511,RS08-B
1511,30001512,4U-14I
1512,30001513,H-EDXD
1513,30001514,8-ULAA
1514,30001515,KF1-DU
1515,30001516,W-WQM5
1516,30001517,G5J-LH
1517,30001518,H7OL-I
1518,30001519,TO21-U
1519,30001520,RN-5K9
1520,30001521,0M-M64
1521,30001522,W5-SGC
1522,30001523,8RV-1L
1523,30001524,1C-TD6
1524,30001525,YBYX-1
1525,30001526,L-WG68
1526,30001527,E4-E8W
1527,30001528,HIK-MC
1528,30001529,B9EA-G
1529,30001530,E-BFLT
1530,30001531,GZM-KB
1531,30001532,5LAJ-8
1532,30001533,C6C-K9
1533,30001534,AL-JSG
1534,30001535,ETO-OT
1535,30001536,KPI-OW
1536,30001537,A-J6SN
1537,30001538,OTJ-4W
1538,30001539,AG-SYG
1539,30001540,1I5-0V
1540,30001541,VX1-HV
1541,30001542,JNG7-K
1542,30001543,K-XJJT
1543,30001544,FO1U-K
1544,30001545,6U-1RX
1545,30001546,Y4OK-W
1546,30001547,P-NI4K
1547,30001548,T6T-BQ
1548,30001549,N-PS2Y
1549,30001550,K-BBYU
1550,30001551,0J-MQW
1551,30001552,XT-1E0
1552,30001553,3ET-G8
1553,30001554,MOSA-I
1554,30001555,B6-XE8
1555,30001556,JLH-FN
1556,30001557,DFTK-D
1557,30001558,4HF-4R
1558,30001559,Y8K-5B
1559,30001560,L7-BLT
1560,30001561,8P-LKL
1561,30001562,Q-UVY6
1562,30001563,RXA-W1
1563,30001564,QFU-4S
1564,30001565,QQGH-G
1565,30001566,VK6-EZ
1566,30001567,JVA-FE
1567,30001568,P65-TA
1568,30001569,G-VFVB
1569,30001570,Y4B-BQ
1570,30001571,EU-WFW
1571,30001572,K-YL9T
1572,30001573,GTB-O4
1573,30001574,6W-6O9
1574,30001575,H4X-0I
1575,30001576,C-BHDN
1576,30001577,R-RE2B
1577,30001578,4DH-ST
1578,30001579,OSW-0P
1579,30001580,GF-GR7
1580,30001581,DVN6-0
1581,30001582,Z19-B8
1582,30001583,HPMN-V
1583,30001584,XR-ZL7
1584,30001585,U1-VHY
1585,30001586,OTJ9-E
1586,30001587,LH-LY1
1587,30001588,7-QOYS
1588,30001589,KS8G-M
1589,30001590,ZWM-BB
1590,30001591,S-CUEA
1591,30001592,L-EUY2
1592,30001593,JL-ZUQ
1593,30001594,X-KHRZ
1594,30001595,WIW-X8
1595,30001596,QRH-BF
1596,30001597,M-NP5O
1597,30001598,2-NF2Z
1598,30001599,0Z-VHC
1599,30001600,9-BUSQ
1600,30001601,LQB-TC
1601,30001602,II-1B3
1602,30001603,6-HFD6
1603,30001604,P3UD-M
1604,30001605,LCN-0V
1605,30001606,FX-XMW
1606,30001607,G-N6MC
1607,30001608,7-8XK0
1608,30001609,90G-OA
1609,30001610,DT-7EO
1610,30001611,B-Y06L
1611,30001612,HHQ-8L
1612,30001613,Z-KPAR
1613,30001614,8U-RZH
1614,30001615,2RV-06
1615,30001616,CLDT-L
1616,30001617,QU7-EE
1617,30001618,UC-X28
1618,30001619,R79-I7
1619,30001620,E-RPGP
1620,30001621,ZV-KZO
1621,30001622,NSE-U1
1622,30001623,KER-EU
1623,30001624,69A-54
1624,30001625,M9-OS2
1625,30001626,5V-YL6
1626,30001627,8-UWFS
1627,30001628,PQWA-L
1628,30001629,BWO-UU
1629,30001630,SQVI-U
1630,30001631,T-YWDD
1631,30001632,DLY-RG
1632,30001633,T-C5A0
1633,30001634,UP-L3Y
1634,30001635,F-KBNV
1635,30001636,JL-P9P
1636,30001637,FR-RCH
1637,30001638,FNS3-F
1638,30001639,7BA-TK
1639,30001640,IAWJ-X
1640,30001641,50-TJY
1641,30001642,3-CE1R
1642,30001643,0IRK-R
1643,30001644,Tividu
1644,30001645,Tendhyes
1645,30001646,Goram
1646,30001647,Anjedin
1647,30001648,Adahum
1648,30001649,Ahrosseas
1649,30001650,Riramia
1650,30001651,Nafomeh
1651,30001652,Pimsu
1652,30001653,Jarzalad
1653,30001654,Matyas
1654,30001655,Imeshasa
1655,30001656,Ivih
1656,30001657,Seil
1657,30001658,Mani
1658,30001659,Sehmosh
1659,30001660,Dabrid
1660,30001661,Gyerzen
1661,30001662,Hibi
1662,30001663,Gemodi
1663,30001664,Chamume
1664,30001665,Nuzair
1665,30001666,Pera
1666,30001667,Shousran
1667,30001668,Yong
1668,30001669,Pimebeka
1669,30001670,Baviasi
1670,30001671,Tash-Murkon Prime
1671,30001672,Emrayur
1672,30001673,Shesha
1673,30001674,Hilaban
1674,30001675,Sacalan
1675,30001676,Mimen
1676,30001677,Thashkarai
1677,30001678,Atoosh
1678,30001679,Unkah
1679,30001680,Hoona
1680,30001681,Teshkat
1681,30001682,Keshirou
1682,30001683,Nasesharafa
1683,30001684,Tirbam
1684,30001685,Ordat
1685,30001686,Rethan
1686,30001687,Lossa
1687,30001688,Onazel
1688,30001689,Asesamy
1689,30001690,Hostni
1690,30001691,Mimime
1691,30001692,Kibursha
1692,30001693,Perdan
1693,30001694,Abai
1694,30001695,Nehkiah
1695,30001696,Iro
1696,30001697,Ahkour
1697,30001698,Gaknem
1698,30001699,Siyi
1699,30001700,Remoriu
1700,30001701,Yanuel
1701,30001702,Nafrivik
1702,30001703,Taru
1703,30001704,Arkoz
1704,30001705,Azhgabid
1705,30001706,Jinizu
1706,30001707,Phoren
1707,30001708,Asezai
1708,30001709,Ferira
1709,30001710,Yeder
1710,30001711,Azerakish
1711,30001712,Lari
1712,30001713,Yasud
1713,30001714,Ghishul
1714,30001715,Moutid
1715,30001716,Goni
1716,30001717,Adar
1717,30001718,Paye
1718,30001719,Sagain
1719,30001720,Modun
1720,30001721,Saminer
1721,30001722,Marthia
1722,30001723,Assiad
1723,30001724,Rumida
1724,30001725,Nosodnis
1725,30001726,Iswa
1726,30001727,Rand
1727,30001728,Sizamod
1728,30001729,Sinid
1729,30001730,Alra
1730,30001731,Ilas
1731,30001732,Zith
1732,30001733,Tew
1733,30001734,Zehru
1734,30001735,Uhodoh
1735,30001736,Esa
1736,30001737,Hath
1737,30001738,Judra
1738,30001739,Sharios
1739,30001740,Arakor
1740,30001741,Ahteer
1741,30001742,Kari
1742,30001743,JUE-DX
1743,30001744,HLR-GL
1744,30001745,80G-H5
1745,30001746,2EV-BA
1746,30001747,M1-PX9
1747,30001748,W9-TFD
1748,30001749,QHH-13
1749,30001750,J4AQ-O
1750,30001751,O-O2GN
1751,30001752,I-HRX3
1752,30001753,XUPK-Z
1753,30001754,M4U-EH
1754,30001755,WK2F-Y
1755,30001756,WIO-OL
1756,30001757,1-10QG
1757,30001758,YQM-P1
1758,30001759,6-GRN7
1759,30001760,TFPT-U
1760,30001761,D-JVGJ
1761,30001762,K4UV-G
1762,30001763,Q7E-DU
1763,30001764,9Z-XJN
1764,30001765,ZEZ1-9
1765,30001766,QFRV-2
1766,30001767,HZID-J
1767,30001768,8-AA98
1768,30001769,EZWQ-X
1769,30001770,2ULC-J
1770,30001771,T0DT-T
1771,30001772,QG3-Z0
1772,30001773,RT64-C
1773,30001774,2ID-87
1774,30001775,FVQF-W
1775,30001776,8K-QCZ
1776,30001777,JBUH-H
1777,30001778,XDTW-F
1778,30001779,0-4VQL
1779,30001780,SN-DZ6
1780,30001781,DJ-GBH
1781,30001782,I0N-BM
1782,30001783,QOK-SX
1783,30001784,24I-FE
1784,30001785,4H-YJZ
1785,30001786,2-84WC
1786,30001787,V-SEE6
1787,30001788,U-FQ21
1788,30001789,NHKO-4
1789,30001790,KGCF-5
1790,30001791,Y-UO9U
1791,30001792,XME-SW
1792,30001793,JX-SOA
1793,30001794,VH-9VO
1794,30001795,P-T9VC
1795,30001796,9S-GPT
1796,30001797,UAJ5-K
1797,30001798,XJ-AG7
1798,30001799,2WU-XT
1799,30001800,J7X-VN
1800,30001801,F-WCLC
1801,30001802,G-HE0N
1802,30001803,YC-ANK
1803,30001804,LTT-AP
1804,30001805,8RL-OG
1805,30001806,R3P0-Z
1806,30001807,ZZK-VF
1807,30001808,SN-Q1T
1808,30001809,L1YK-V
1809,30001810,ZJ-5IS
1810,30001811,GA58-7
1811,30001812,J-0KB3
1812,30001813,UC-8XF
1813,30001814,90-A1P
1814,30001815,4AZV-W
1815,30001816,UNV-3J
1816,30001817,7F-2FB
1817,30001818,MC4C-H
1818,30001819,OW-QXW
1819,30001820,3-QNM4
1820,30001821,UEPO-D
1821,30001822,NQ-M6W
1822,30001823,P-8PDJ
1823,30001824,VE-W7O
1824,30001825,CNHV-M
1825,30001826,NEU-UD
1826,30001827,N-I024
1827,30001828,4O-ZRI
1828,30001829,Y-7XVJ
1829,30001830,RQNF-9
1830,30001831,DSS-EZ
1831,30001832,MB4D-4
1832,30001833,LGK-VP
1833,30001834,E-C0SR
1834,30001835,X1E-OQ
1835,30001836,VTGN-U
1836,30001837,0Y1-M7
1837,30001838,Q-Q2S6
1838,30001839,WHG2-7
1839,30001840,9RQ-L8
1840,30001841,32-GI9
1841,30001842,TG-Z23
1842,30001843,IP-MVJ
1843,30001844,4J-ZC9
1844,30001845,7R5-7R
1845,30001846,Y1-UQ2
1846,30001847,HM-UVD
1847,30001848,G-ME2K
1848,30001849,WNS-7J
1849,30001850,57M7-W
1850,30001851,JS-E8E
1851,30001852,FV-SE8
1852,30001853,FZSW-Y
1853,30001854,UF-KKH
1854,30001855,O5Y3-W
1855,30001856,0GN-VO
1856,30001857,9U6-SV
1857,30001858,4GQ-XQ
1858,30001859,R8-5XF
1859,30001860,2IGP-1
1860,30001861,Z2-QQP
1861,30001862,GDEW-0
1862,30001863,PSJ-10
1863,30001864,2-V0KY
1864,30001865,U-WLT9
1865,30001866,ZG8Q-N
1866,30001867,40GX-P
1867,30001868,37S-KO
1868,30001869,4J9-DK
1869,30001870,A-GPTM
1870,30001871,HQ-TDJ
1871,30001872,WBLF-0
1872,30001873,GDO-7H
1873,30001874,NZG-LF
1874,30001875,UJM-RD
1875,30001876,L0AD-B
1876,30001877,8ZO-CK
1877,30001878,WEQT-K
1878,30001879,8O-OSG
1879,30001880,1H-I12
1880,30001881,D9D-GD
1881,30001882,4A-XJ6
1882,30001883,GU-54G
1883,30001884,7-X3RN
1884,30001885,BF-FVB
1885,30001886,9O-ZTS
1886,30001887,8KQR-O
1887,30001888,F9SX-1
1888,30001889,0G-A25
1889,30001890,WJO0-G
1890,30001891,S91-TI
1891,30001892,V1V-6F
1892,30001893,S-DLKC
1893,30001894,42-UOW
1894,30001895,CBGG-0
1895,30001896,A4UG-O
1896,30001897,W-VXL9
1897,30001898,U2-BJ2
1898,30001899,UKYS-5
1899,30001900,RV5-DW
1900,30001901,KP-FQ1
1901,30001902,RLDS-R
1902,30001903,QM-O7J
1903,30001904,0-7XA8
1904,30001905,X5O1-L
1905,30001906,F-TVAP
1906,30001907,6Y-0TW
1907,30001908,TL-T9Z
1908,30001909,E7-WSY
1909,30001910,B-G1LG
1910,30001911,T-8UOF
1911,30001912,DP-2WP
1912,30001913,MMR-LZ
1913,30001914,I-ME3L
1914,30001915,YE17-R
1915,30001916,T7-JNB
1916,30001917,LB0-A1
1917,30001918,S-BWWQ
1918,30001919,Z-R96X
1919,30001920,J-AYLV
1920,30001921,DABV-N
1921,30001922,ZH-KEV
1922,30001923,LC-1ED
1923,30001924,RPS-0K
1924,30001925,VNPF-7
1925,30001926,CJF-1P
1926,30001927,U6-FCE
1927,30001928,L6B-0N
1928,30001929,Z-XMUC
1929,30001930,6QBH-S
1930,30001931,RRWI-5
1931,30001932,Y-4U62
1932,30001933,EAWE-2
1933,30001934,I-3FET
1934,30001935,QCKK-T
1935,30001936,RP-H66
1936,30001937,JU-UYK
1937,30001938,O-FTHE
1938,30001939,W-Q233
1939,30001940,4XW2-D
1940,30001941,J5NU-K
1941,30001942,EOT-XL
1942,30001943,RVRE-Z
1943,30001944,B-2UL0
1944,30001945,L-A9FS
1945,30001946,OOO-FS
1946,30001947,373Z-7
1947,30001948,JVJ2-N
1948,30001949,2B-3M4
1949,30001950,A-XASO
1950,30001951,5J-UEX
1951,30001952,1H4V-O
1952,30001953,LGL-SD
1953,30001954,A-DZA8
1954,30001955,O-CT8N
1955,30001956,Z-6YQC
1956,30001957,F7-ICZ
1957,30001958,XFBE-T
1958,30001959,T-NNJZ
1959,30001960,DK6W-I
1960,30001961,0T-LIB
1961,30001962,NRT4-U
1962,30001963,KQK1-2
1963,30001964,O-BY0Y
1964,30001965,2D-0SO
1965,30001966,UR-E6D
1966,30001967,X47L-Q
1967,30001968,D7T-C0
1968,30001969,KI-TL0
1969,30001970,EL8-4Q
1970,30001971,JC-YX8
1971,30001972,5-9WNU
1972,30001973,XI-VUF
1973,30001974,N-H32Y
1974,30001975,12YA-2
1975,30001976,BDV3-T
1976,30001977,J-CIJV
1977,30001978,X-7OMU
1978,30001979,CXN1-Z
1979,30001980,KLY-C0
1980,30001981,CL6-ZG
1981,30001982,G95-VZ
1982,30001983,ROIR-Y
1983,30001984,EC-P8R
1984,30001985,EWOK-K
1985,30001986,O-N8XZ
1986,30001987,G-M4I8
1987,30001988,MI6O-6
1988,30001989,L-TS8S
1989,30001990,93PI-4
1990,30001991,ION-FG
1991,30001992,C-H9X7
1992,30001993,A8I-C5
1993,30001994,DK-FXK
1994,30001995,M-76XI
1995,30001996,ZJET-E
1996,30001997,U-INPD
1997,30001998,WW-KGD
1998,30001999,XQ-PXU
1999,30002000,M-YCD4
2000,30002001,Q-5211
2001,30002002,R-2R0G
2002,30002003,CR-AQH
2003,30002004,8S-0E1
2004,30002005,5ZXX-K
2005,30002006,JE-D5U
2006,30002007,2-6TGQ
2007,30002008,OE-9UF
2008,30002009,PFU-LH
2009,30002010,R6XN-9
2010,30002011,3V8-LJ
2011,30002012,B8EN-S
2012,30002013,R-LW2I
2013,30002014,DP-1YE
2014,30002015,4-ABS8
2015,30002016,7RM-N0
2016,30002017,S-MDYI
2017,30002018,ZKYV-W
2018,30002019,F-NMX6
2019,30002020,GA-P6C
2020,30002021,FWA-4V
2021,30002022,RZC-16
2022,30002023,RD-G2R
2023,30002024,UC3H-Y
2024,30002025,6GWE-A
2025,30002026,J-OK0C
2026,30002027,KDV-DE
2027,30002028,MT9Q-S
2028,30002029,B-9C24
2029,30002030,P-2TTL
2030,30002031,7X-VKB
2031,30002032,E-Z2ZX
2032,30002033,RORZ-H
2033,30002034,O-A6YN
2034,30002035,MQ-NPY
2035,30002036,D2-HOS
2036,30002037,Y2-6EA
2037,30002038,TFA0-U
2038,30002039,RQH-MY
2039,30002040,HPS5-C
2040,30002041,DT-TCD
2041,30002042,KU5R-W
2042,30002043,H1-J33
2043,30002044,Y-C3EQ
2044,30002045,OGV-AS
2045,30002046,7D-0SQ
2046,30002047,UI-8ZE
2047,30002048,Bei
2048,30002049,Uttindar
2049,30002050,Hagilur
2050,30002051,Anher
2051,30002052,Ragnarg
2052,30002053,Hek
2053,30002054,Hror
2054,30002055,Amo
2055,30002056,Resbroko
2056,30002057,Hadozeko
2057,30002058,Ardar
2058,30002059,Auner
2059,30002060,Evati
2060,30002061,Ofstold
2061,30002062,Todifrauan
2062,30002063,Helgatild
2063,30002064,Arnstur
2064,30002065,Lasleinur
2065,30002066,Arnher
2066,30002067,Brin
2067,30002068,Nakugard
2068,30002069,Traun
2069,30002070,Uriok
2070,30002071,Barkrik
2071,30002072,Inder
2072,30002073,Tvink
2073,30002074,Lanngisi
2074,30002075,Hjoramold
2075,30002076,Dudreda
2076,30002077,Hakisalki
2077,30002078,Arwa
2078,30002079,Krirald
2079,30002080,Arifsdald
2080,30002081,Ansen
2081,30002082,Floseswin
2082,30002083,Uisper
2083,30002084,Aset
2084,30002085,Eytjangard
2085,30002086,Turnur
2086,30002087,Isbrabata
2087,30002088,Vimeini
2088,30002089,Avenod
2089,30002090,Frerstorn
2090,30002091,Ontorn
2091,30002092,Sirekur
2092,30002093,Gebuladi
2093,30002094,Ebolfer
2094,30002095,Eszur
2095,30002096,Hofjaldgund
2096,30002097,Klogori
2097,30002098,Orfrold
2098,30002099,Egmar
2099,30002100,Taff
2100,30002101,Ualkin
